city,strategy,requested_routes,actual_routes,new_count,selected_count,capacity_added_total,demand_target_total,demand_without_after_total,demand_left_after_total,provision_total_after,route_unserved_pct,route_cost,after_routes_access_gap,candidate_dir,placement_summary,snapshot_manifest,snapshot_provision_after_routes,snapshot_connectpt_summary,snapshot_connectpt_generated_routes,snapshot_intermodal_replaced,snapshot_accessibility_recomputed,snapshot_graph_nodes,snapshot_graph_edges_source
coimbra_portugal,candidate_or_existing_service,3,3,65,88,52000.0,2865.0,0.0,0.0,1.0,94.32695770263672,5.912855625152588,2865.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
coimbra_portugal,existing_service,3,3,65,88,52000.0,2865.0,0.0,0.0,1.0,97.65021514892578,6.105208396911621,2865.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
coimbra_portugal,baseline_no_routes,0,0,66,89,52800.0,2979.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/_baseline_no_new_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/_baseline_no_new_routes/placement/summary_after.json,,,,,,,,
coimbra_portugal,placement_assignment,3,0,66,89,52800.0,2979.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/placement_assignment/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/placement_assignment/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/placement_assignment/routes_3/accessibility_first/manifest_accessibility_first.json,,,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
coimbra_portugal,candidate_service,3,3,66,89,52800.0,2933.0,0.0,0.0,1.0,94.42766571044922,5.944770336151123,2933.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/candidate_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
coimbra_portugal,general_connectivity,3,3,66,89,52800.0,2848.0,0.0,0.0,1.0,99.43560028076172,6.228959560394287,2848.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/coimbra_portugal/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
delft_netherlands,existing_service,3,3,59,67,47200.0,2491.0,0.0,0.0,1.0,87.54379272460938,5.344787120819092,2491.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
delft_netherlands,baseline_no_routes,0,0,60,68,48000.0,2569.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/_baseline_no_new_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/_baseline_no_new_routes/placement/summary_after.json,,,,,,,,
delft_netherlands,placement_assignment,3,0,60,68,48000.0,2569.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/placement_assignment/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/placement_assignment/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/placement_assignment/routes_3/accessibility_first/manifest_accessibility_first.json,,,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/placement_assignment/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
delft_netherlands,candidate_or_existing_service,3,3,60,68,48000.0,2549.0,0.0,0.0,1.0,79.75865936279297,5.448552131652832,2549.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
delft_netherlands,candidate_service,3,3,60,68,48000.0,2441.0,0.0,0.0,1.0,72.6741943359375,5.582772254943848,2441.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/candidate_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
delft_netherlands,general_connectivity,3,3,60,68,48000.0,2257.0,0.0,0.0,1.0,73.98029327392578,5.997764587402344,2257.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/delft_netherlands/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
huainan_anhui_china,general_connectivity,3,3,27,27,21600.0,2761.0,0.0,0.0,1.0,53.61223983764648,4.346796989440918,0.0,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/general_connectivity/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
huainan_anhui_china,baseline_no_routes,0,0,29,29,23200.0,2761.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/_baseline_no_new_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/_baseline_no_new_routes/placement/summary_after.json,,,,,,,,
huainan_anhui_china,candidate_or_existing_service,3,0,29,29,23200.0,2761.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_or_existing_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
huainan_anhui_china,candidate_service,3,0,29,29,23200.0,2761.0,0.0,0.0,1.0,,,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/placement/summary_after.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/accessibility_first/manifest_accessibility_first.json,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/accessibility_first/provision_after_routes,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/connectpt_bus_summary.json,,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/snapshots/intermodal_replaced,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/snapshots/accessibility_recomputed,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/snapshots/intermodal_replaced/graph_nodes.parquet,/Users/gk/Code/super-duper-disser/segregation-by-design-experiments/polyclinic_access_components/outputs/overnight_route_strategy_batch_20260613_routes3_finalcanvas/huainan_anhui_china/candidate_service/routes_3/snapshots/intermodal_replaced/graph_edges_source.parquet
